,id,day,name,a_code,h_code,a_price,h_price,a_quote_change,h_quote_change,h_a_comp
0,584546,2014-06-25,万科A,000002.XSHE,02202,8.13,13.28,0.4944,0.0,0.7624
1,584547,2014-06-26,万科A,000002.XSHE,02202,8.26,14.18,1.599,6.78,0.7251
2,584548,2014-06-27,万科A,000002.XSHE,02202,8.32,13.92,0.7264,-1.83,0.7453
3,584549,2014-06-30,万科A,000002.XSHE,02202,8.27,13.76,-0.601,-1.15,0.7498
4,584550,2014-07-01,万科A,000002.XSHE,02202,8.1,13.76,-2.0556,-1.15,0.7362
5,584551,2014-07-02,万科A,000002.XSHE,02202,8.12,14.24,0.2469,3.49,0.7138
6,584552,2014-07-03,万科A,000002.XSHE,02202,8.15,14.6,0.3695,2.53,0.6972
7,584553,2014-07-04,万科A,000002.XSHE,02202,8.47,15.8,3.9264,8.22,0.6696
8,584554,2014-07-07,万科A,000002.XSHE,02202,8.76,15.7,3.4238,-0.63,0.6975
9,584555,2014-07-08,万科A,000002.XSHE,02202,8.68,15.9,-0.9132,1.27,0.6827
10,584556,2014-07-09,万科A,000002.XSHE,02202,8.56,15.52,-1.3825,-2.39,0.6901
11,584557,2014-07-10,万科A,000002.XSHE,02202,8.69,15.5,1.5187,-0.13,0.7018
12,584558,2014-07-11,万科A,000002.XSHE,02202,8.81,15.26,1.3809,-1.55,0.7223
13,584559,2014-07-14,万科A,000002.XSHE,02202,8.88,15.2,0.7946,-0.39,0.7304
14,584560,2014-07-15,万科A,000002.XSHE,02202,8.86,15.5,-0.2252,1.97,0.7147
15,584561,2014-07-16,万科A,000002.XSHE,02202,8.7,15.46,-1.8059,-0.26,0.7034
16,584562,2014-07-17,万科A,000002.XSHE,02202,8.61,15.32,-1.0345,-0.91,0.7029
17,584563,2014-07-18,万科A,000002.XSHE,02202,8.89,15.68,3.252,2.35,0.7095
18,584564,2014-07-21,万科A,000002.XSHE,02202,8.94,15.76,0.5624,0.51,0.7129
19,584565,2014-07-22,万科A,000002.XSHE,02202,9.18,16.2,2.6846,2.79,0.7082
20,584566,2014-07-23,万科A,000002.XSHE,02202,9.39,17.12,2.2876,5.68,0.6862
21,584567,2014-07-24,万科A,000002.XSHE,02202,9.77,17.38,4.0469,1.52,0.7038
22,584568,2014-07-25,万科A,000002.XSHE,02202,9.81,16.7,0.4094,-3.91,0.7358
23,584569,2014-07-28,万科A,000002.XSHE,02202,9.85,16.82,0.4077,0.72,0.7337
24,584570,2014-07-29,万科A,000002.XSHE,02202,10.0,16.78,1.5228,-0.24,0.7473
25,584571,2014-07-30,万科A,000002.XSHE,02202,9.63,16.5,-3.7,-1.67,0.7327
26,584572,2014-07-31,万科A,000002.XSHE,02202,9.9,17.16,2.8037,4.0,0.7254
27,584573,2014-08-01,万科A,000002.XSHE,02202,9.74,16.9,-1.6162,-1.52,0.7243
28,584574,2014-08-04,万科A,000002.XSHE,02202,9.95,17.02,2.1561,0.71,0.734
29,584575,2014-08-05,万科A,000002.XSHE,02202,9.74,16.86,-2.1106,-0.94,0.7255
30,584576,2014-08-06,万科A,000002.XSHE,02202,9.58,16.84,-1.6427,-0.12,0.7153
31,584577,2014-08-07,万科A,000002.XSHE,02202,9.52,16.38,-0.6263,-2.73,0.7317
32,584578,2014-08-08,万科A,000002.XSHE,02202,9.44,15.38,-0.8403,-6.11,0.7728
33,584579,2014-08-11,万科A,000002.XSHE,02202,9.61,15.98,1.8008,3.9,0.7578
34,584580,2014-08-12,万科A,000002.XSHE,02202,9.56,16.34,-0.5203,2.25,0.7379
35,584581,2014-08-13,万科A,000002.XSHE,02202,9.55,16.78,-0.1046,2.69,0.7171
36,584582,2014-08-14,万科A,000002.XSHE,02202,9.36,16.2,-1.9895,-3.46,0.7287
37,584583,2014-08-15,万科A,000002.XSHE,02202,9.4,16.16,0.4274,-0.25,0.7336
38,584584,2014-08-18,万科A,000002.XSHE,02202,9.38,15.8,-0.2128,-2.23,0.749
39,584585,2014-08-19,万科A,000002.XSHE,02202,9.4,15.6,0.2132,-1.27,0.761
40,584586,2014-08-20,万科A,000002.XSHE,02202,9.21,15.5,-2.0213,-0.64,0.7509
41,584587,2014-08-21,万科A,000002.XSHE,02202,9.33,15.28,1.3029,-1.42,0.7718
42,584588,2014-08-22,万科A,000002.XSHE,02202,9.35,15.14,0.2144,-0.92,0.7789
43,584589,2014-08-25,万科A,000002.XSHE,02202,9.16,14.86,-2.0321,-1.85,0.7748
44,584590,2014-08-26,万科A,000002.XSHE,02202,9.16,15.08,0.0,1.48,0.7659
45,584591,2014-08-27,万科A,000002.XSHE,02202,9.16,14.76,0.0,-2.12,0.7827
46,584592,2014-08-28,万科A,000002.XSHE,02202,9.02,14.28,-1.5284,-3.25,0.7979
47,584593,2014-08-29,万科A,000002.XSHE,02202,9.12,14.52,1.1086,1.68,0.7933
48,584594,2014-09-01,万科A,000002.XSHE,02202,9.17,14.4,0.5482,-0.83,0.8036
49,584595,2014-09-02,万科A,000002.XSHE,02202,9.25,14.32,0.8724,-0.56,0.8162
50,584596,2014-09-03,万科A,000002.XSHE,02202,9.5,15.02,2.7027,4.89,0.7983
51,584597,2014-09-04,万科A,000002.XSHE,02202,9.67,15.32,1.7895,2.0,0.7974
52,584598,2014-09-05,万科A,000002.XSHE,02202,9.83,15.36,1.6546,0.26,0.8092
53,584599,2014-09-09,万科A,000002.XSHE,02202,9.62,15.44,-2.1363,0.52,0.7871
54,584600,2014-09-10,万科A,000002.XSHE,02202,9.46,15.02,-1.6632,-2.72,0.7965
55,584601,2014-09-11,万科A,000002.XSHE,02202,9.44,14.9,-0.2114,-0.8,0.8019
56,584602,2014-09-12,万科A,000002.XSHE,02202,9.44,14.62,0.0,-1.88,0.8173
57,584603,2014-09-15,万科A,000002.XSHE,02202,9.25,14.5,-2.0127,-0.82,0.8114
58,584604,2014-09-16,万科A,000002.XSHE,02202,9.21,14.38,-0.4324,-0.83,0.8092
59,584605,2014-09-17,万科A,000002.XSHE,02202,9.27,14.38,0.6515,0.0,0.819
60,584606,2014-09-18,万科A,000002.XSHE,02202,9.23,14.0,-0.4315,-2.64,0.8339
61,584607,2014-09-19,万科A,000002.XSHE,02202,9.28,14.06,0.5417,0.43,0.8341
62,584608,2014-09-22,万科A,000002.XSHE,02202,9.22,14.02,-0.6466,-0.28,0.8333
63,584609,2014-09-23,万科A,000002.XSHE,02202,9.33,14.22,1.1931,1.43,0.8293
64,584610,2014-09-24,万科A,000002.XSHE,02202,9.44,14.44,1.179,1.55,0.8271
65,584611,2014-09-25,万科A,000002.XSHE,02202,9.39,14.32,-0.5297,-0.83,0.8295
66,584612,2014-09-26,万科A,000002.XSHE,02202,9.33,13.84,-0.639,-3.35,0.8529
67,584613,2014-09-29,万科A,000002.XSHE,02202,9.22,13.74,-1.179,-0.72,0.8476
68,584614,2014-09-30,万科A,000002.XSHE,02202,9.18,13.72,-0.4338,-0.15,0.846
69,584615,2014-10-08,万科A,000002.XSHE,02202,9.44,14.34,2.8322,-2.85,0.8326
70,584616,2014-10-09,万科A,000002.XSHE,02202,9.47,14.26,0.3178,-0.56,0.8403
71,584617,2014-10-10,万科A,000002.XSHE,02202,9.57,14.32,1.056,0.42,0.8466
72,584618,2014-10-13,万科A,000002.XSHE,02202,9.64,14.3,0.7315,-0.14,0.8542
73,584619,2014-10-14,万科A,000002.XSHE,02202,9.51,14.4,-1.3485,0.7,0.8375
74,584620,2014-10-15,万科A,000002.XSHE,02202,9.41,14.2,-1.0515,-1.39,0.8402
75,584621,2014-10-16,万科A,000002.XSHE,02202,9.31,13.92,-1.0627,-1.97,0.8481
76,584622,2014-10-17,万科A,000002.XSHE,02202,9.35,14.36,0.4296,3.16,0.8255
77,584623,2014-10-20,万科A,000002.XSHE,02202,9.35,14.4,0.0,0.28,0.8229
78,584624,2014-10-21,万科A,000002.XSHE,02202,9.22,14.2,-1.3904,-1.39,0.8235
79,584625,2014-10-22,万科A,000002.XSHE,02202,9.2,14.22,-0.2169,0.14,0.821
80,584626,2014-10-23,万科A,000002.XSHE,02202,9.1,14.22,-1.087,0.0,0.8121
81,584627,2014-10-24,万科A,000002.XSHE,02202,9.09,14.46,-0.1099,1.69,0.7979
82,584628,2014-10-27,万科A,000002.XSHE,02202,8.78,13.98,-3.4103,-3.32,0.7992
83,584629,2014-10-28,万科A,000002.XSHE,02202,9.02,14.18,2.7335,1.43,0.8078
84,584630,2014-10-29,万科A,000002.XSHE,02202,9.22,14.46,2.2173,1.97,0.8102
85,584631,2014-10-30,万科A,000002.XSHE,02202,9.18,14.6,-0.4338,0.97,0.7985
86,584632,2014-10-31,万科A,000002.XSHE,02202,9.4,14.46,2.3965,-0.96,0.8257
87,584633,2014-11-03,万科A,000002.XSHE,02202,9.3,14.72,-1.0638,1.8,0.7973
88,584634,2014-11-04,万科A,000002.XSHE,02202,9.39,14.9,0.9677,1.22,0.8
89,584635,2014-11-05,万科A,000002.XSHE,02202,9.29,14.88,-1.065,-0.13,0.7924
90,584636,2014-11-06,万科A,000002.XSHE,02202,9.33,14.62,0.4306,-1.75,0.8102
91,584637,2014-11-07,万科A,000002.XSHE,02202,9.4,14.54,0.7503,-0.55,0.8212
92,584638,2014-11-10,万科A,000002.XSHE,02202,9.58,14.26,1.9149,-1.93,0.8556
93,584639,2014-11-11,万科A,000002.XSHE,02202,9.6,14.08,0.2088,-1.26,0.8654
94,584640,2014-11-12,万科A,000002.XSHE,02202,9.71,14.04,1.1458,-0.28,0.8771
95,584641,2014-11-13,万科A,000002.XSHE,02202,9.51,13.84,-2.0597,-1.42,0.871
96,584642,2014-11-14,万科A,000002.XSHE,02202,9.67,14.28,1.6824,3.18,0.8584
97,584643,2014-11-17,万科A,000002.XSHE,02202,9.47,13.88,-2.0683,-2.8,0.8726
98,584644,2014-11-18,万科A,000002.XSHE,02202,9.29,13.66,-1.9007,-1.59,0.8625
99,584645,2014-11-19,万科A,000002.XSHE,02202,9.19,13.58,-1.0764,-0.59,0.8583
100,584646,2014-11-20,万科A,000002.XSHE,02202,9.24,13.78,0.5441,1.47,0.8507
101,584647,2014-11-21,万科A,000002.XSHE,02202,9.37,13.86,1.4069,0.58,0.8576
102,584648,2014-11-24,万科A,000002.XSHE,02202,10.15,15.7,8.3244,13.28,0.8186
103,584649,2014-11-25,万科A,000002.XSHE,02202,10.08,15.14,-0.6897,-3.57,0.8417
104,584650,2014-11-26,万科A,000002.XSHE,02202,10.1,15.3,0.1984,1.06,0.8357
105,584651,2014-11-27,万科A,000002.XSHE,02202,10.27,15.38,1.6832,0.52,0.8445
106,584652,2014-11-28,万科A,000002.XSHE,02202,10.9,15.88,6.1344,3.25,0.8678
107,584653,2014-12-01,万科A,000002.XSHE,02202,10.64,15.46,-2.3853,-2.64,0.8731
108,584654,2014-12-02,万科A,000002.XSHE,02202,10.93,15.62,2.7256,1.03,0.8832
109,584655,2014-12-03,万科A,000002.XSHE,02202,11.2,16.4,2.4703,4.99,0.8626
110,584656,2014-12-04,万科A,000002.XSHE,02202,11.69,16.9,4.375,3.05,0.8734
111,584657,2014-12-05,万科A,000002.XSHE,02202,11.46,17.02,-1.9675,0.71,0.8494
112,584658,2014-12-08,万科A,000002.XSHE,02202,12.3,17.88,7.3298,5.05,0.8688
113,584659,2014-12-09,万科A,000002.XSHE,02202,11.42,17.28,-7.1545,-3.36,0.8305
114,584660,2014-12-10,万科A,000002.XSHE,02202,11.95,17.18,4.641,-0.58,0.8725
115,584661,2014-12-11,万科A,000002.XSHE,02202,12.03,16.7,0.6695,-2.79,0.9057
116,584662,2014-12-12,万科A,000002.XSHE,02202,11.69,16.68,-2.8263,-0.12,0.8792
117,584663,2014-12-15,万科A,000002.XSHE,02202,11.3,16.28,-3.3362,-2.4,0.8713
118,584664,2014-12-16,万科A,000002.XSHE,02202,11.53,15.78,2.0354,-3.07,0.9161
119,584665,2014-12-17,万科A,000002.XSHE,02202,11.93,16.16,3.4692,2.41,0.9265
120,584666,2014-12-18,万科A,000002.XSHE,02202,11.62,16.04,-2.5985,-0.74,0.9078
121,584667,2014-12-19,万科A,000002.XSHE,02202,11.48,16.04,-1.2048,0.0,0.8948
122,584668,2014-12-22,万科A,000002.XSHE,02202,11.72,16.4,2.0906,2.24,0.8916
123,584669,2014-12-23,万科A,000002.XSHE,02202,11.75,16.48,0.256,0.49,0.89
124,584670,2014-12-24,万科A,000002.XSHE,02202,11.03,16.1,-6.1277,-2.31,0.8547
125,584671,2014-12-25,万科A,000002.XSHE,02202,11.22,16.1,1.7226,-2.31,0.8709
126,584672,2014-12-26,万科A,000002.XSHE,02202,11.78,16.1,4.9911,-2.31,0.9152
127,584673,2014-12-29,万科A,000002.XSHE,02202,12.43,16.86,5.5178,4.72,0.9193
128,584674,2014-12-30,万科A,000002.XSHE,02202,12.64,17.36,1.6895,2.97,0.9089
129,584675,2014-12-31,万科A,000002.XSHE,02202,13.9,17.3,9.9684,-0.35,1.0062
130,584676,2015-01-05,万科A,000002.XSHE,02202,14.91,19.78,7.2662,3.34,0.9389
131,584677,2015-01-06,万科A,000002.XSHE,02202,14.36,18.84,-3.6888,-4.75,0.9515
132,584678,2015-01-07,万科A,000002.XSHE,02202,14.23,18.18,-0.9053,-3.5,0.9793
133,584679,2015-01-08,万科A,000002.XSHE,02202,13.59,17.82,-4.4975,-1.98,0.9532
134,584680,2015-01-09,万科A,000002.XSHE,02202,13.45,18.24,-1.0302,2.36,0.9218
135,584681,2015-01-12,万科A,000002.XSHE,02202,13.12,17.7,-2.4535,-2.96,0.9297
136,584682,2015-01-13,万科A,000002.XSHE,02202,13.07,17.74,-0.3811,0.23,0.9218
137,584683,2015-01-14,万科A,000002.XSHE,02202,13.1,18.08,0.2295,1.92,0.9082
138,584684,2015-01-15,万科A,000002.XSHE,02202,13.77,18.38,5.1145,1.66,0.9389
139,584685,2015-01-16,万科A,000002.XSHE,02202,13.52,17.5,-1.8155,-4.79,0.9696
140,584686,2015-01-19,万科A,000002.XSHE,02202,12.17,16.4,-9.9852,-6.29,0.9277
141,584687,2015-01-20,万科A,000002.XSHE,02202,12.35,16.7,1.479,1.83,0.9233
142,584688,2015-01-21,万科A,000002.XSHE,02202,13.05,17.78,5.668,6.47,0.9168
143,584689,2015-01-22,万科A,000002.XSHE,02202,13.58,17.86,4.0613,0.45,0.9494
144,584690,2015-01-23,万科A,000002.XSHE,02202,13.92,18.26,2.5037,2.24,0.9532
145,584691,2015-01-26,万科A,000002.XSHE,02202,13.7,17.92,-1.5805,-1.86,0.946
146,584692,2015-01-27,万科A,000002.XSHE,02202,13.18,17.4,-3.7956,-2.9,0.9402
147,584693,2015-01-28,万科A,000002.XSHE,02202,13.0,17.38,-1.3657,-0.11,0.9306
148,584694,2015-01-29,万科A,000002.XSHE,02202,13.01,16.92,0.0769,-2.65,0.9554
149,584695,2015-01-30,万科A,000002.XSHE,02202,13.12,16.88,0.8455,-0.24,0.9661
150,584696,2015-02-02,万科A,000002.XSHE,02202,12.88,17.28,-1.8293,2.37,0.9275
151,584697,2015-02-03,万科A,000002.XSHE,02202,12.96,17.7,0.6211,2.43,0.9077
152,584698,2015-02-04,万科A,000002.XSHE,02202,12.8,17.42,-1.2346,-1.58,0.9116
153,584699,2015-02-05,万科A,000002.XSHE,02202,12.7,17.52,-0.7813,0.57,0.9006
154,584700,2015-02-06,万科A,000002.XSHE,02202,12.16,16.82,-4.252,-4.0,0.8974
155,584701,2015-02-09,万科A,000002.XSHE,02202,12.18,16.66,0.1645,-0.95,0.9086
156,584702,2015-02-10,万科A,000002.XSHE,02202,12.42,16.9,1.9704,1.44,0.9133
157,584703,2015-02-11,万科A,000002.XSHE,02202,12.41,17.08,-0.0805,1.07,0.9044
158,584704,2015-02-12,万科A,000002.XSHE,02202,12.47,17.18,0.4835,0.59,0.9026
159,584705,2015-02-13,万科A,000002.XSHE,02202,12.76,17.42,2.3256,1.4,0.9104
160,584706,2015-02-16,万科A,000002.XSHE,02202,12.64,17.42,-0.9404,0.0,0.9039
161,584707,2015-02-17,万科A,000002.XSHE,02202,12.77,17.68,1.0285,1.49,0.8983
162,584708,2015-02-25,万科A,000002.XSHE,02202,12.4,17.2,-2.8974,-3.15,0.8961
163,584709,2015-02-26,万科A,000002.XSHE,02202,12.85,17.92,3.629,4.19,0.89
164,584710,2015-02-27,万科A,000002.XSHE,02202,12.75,17.8,-0.7782,-0.67,0.8887
165,584711,2015-03-02,万科A,000002.XSHE,02202,12.77,17.7,0.1569,-0.56,0.8911
166,584712,2015-03-03,万科A,000002.XSHE,02202,12.2,16.98,-4.4636,-4.07,0.889
167,584713,2015-03-04,万科A,000002.XSHE,02202,12.22,16.98,0.1639,0.0,0.8908
168,584714,2015-03-05,万科A,000002.XSHE,02202,11.9,16.64,-2.6187,-2.0,0.8853
169,584715,2015-03-06,万科A,000002.XSHE,02202,11.94,16.54,0.3361,-0.6,0.8947
170,584716,2015-03-09,万科A,000002.XSHE,02202,12.22,16.5,2.3451,-0.24,0.9184
171,584717,2015-03-10,万科A,000002.XSHE,02202,12.02,16.0,-1.6367,-3.03,0.9317
172,584718,2015-03-11,万科A,000002.XSHE,02202,11.93,15.78,-0.7488,-1.38,0.938
173,584719,2015-03-12,万科A,000002.XSHE,02202,12.22,15.96,2.4308,1.14,0.951
174,584720,2015-03-13,万科A,000002.XSHE,02202,12.23,16.5,0.0818,3.38,0.9205
175,584721,2015-03-16,万科A,000002.XSHE,02202,12.49,16.8,2.1259,1.82,0.9227
176,584722,2015-03-17,万科A,000002.XSHE,02202,12.63,16.94,1.1209,0.83,0.9257
177,584723,2015-03-18,万科A,000002.XSHE,02202,13.14,17.3,4.038,2.13,0.9449
178,584724,2015-03-19,万科A,000002.XSHE,02202,12.87,17.42,-2.0548,0.69,0.9217
179,584725,2015-03-20,万科A,000002.XSHE,02202,13.14,17.82,2.0979,2.3,0.9248
180,584726,2015-03-23,万科A,000002.XSHE,02202,13.36,17.92,1.6743,0.56,0.934
181,584727,2015-03-24,万科A,000002.XSHE,02202,13.05,17.66,-2.3204,-1.45,0.9234
182,584728,2015-03-25,万科A,000002.XSHE,02202,12.78,17.24,-2.069,-2.38,0.9273
183,584729,2015-03-26,万科A,000002.XSHE,02202,12.95,17.12,1.3302,-0.7,0.9453
184,584730,2015-03-27,万科A,000002.XSHE,02202,13.35,17.8,3.0888,3.97,0.9382
185,584731,2015-03-30,万科A,000002.XSHE,02202,14.24,18.66,6.6667,4.83,0.953
186,584732,2015-03-31,万科A,000002.XSHE,02202,13.82,18.4,-2.9494,-1.39,0.9397
187,584733,2015-04-01,万科A,000002.XSHE,02202,13.72,18.08,-0.7236,-1.74,0.9502
188,584734,2015-04-02,万科A,000002.XSHE,02202,13.59,18.22,-0.9475,0.77,0.9347
189,584735,2015-04-03,万科A,000002.XSHE,02202,13.45,18.22,-1.0302,0.77,0.9236
190,584736,2015-04-07,万科A,000002.XSHE,02202,13.72,18.22,2.0074,0.77,0.9476
191,584737,2015-04-08,万科A,000002.XSHE,02202,13.82,18.82,0.7289,3.29,0.9201
192,584738,2015-04-09,万科A,000002.XSHE,02202,14.64,19.16,5.9334,1.81,0.9559
193,584739,2015-04-10,万科A,000002.XSHE,02202,14.32,19.34,-2.1858,0.94,0.9263
194,584740,2015-04-13,万科A,000002.XSHE,02202,14.37,19.26,0.3492,-0.41,0.9329
195,584741,2015-04-14,万科A,000002.XSHE,02202,14.12,19.02,-1.7397,-1.25,0.9269
196,584742,2015-04-15,万科A,000002.XSHE,02202,13.9,19.04,-1.5581,0.11,0.9126
197,584743,2015-04-16,万科A,000002.XSHE,02202,14.3,19.18,2.8777,0.74,0.9331
198,584744,2015-04-17,万科A,000002.XSHE,02202,14.67,19.52,2.5874,1.77,0.9414
199,584745,2015-04-20,万科A,000002.XSHE,02202,14.21,19.16,-3.1357,-1.84,0.9293
200,584746,2015-04-21,万科A,000002.XSHE,02202,14.48,19.32,1.9001,0.84,0.938
201,584747,2015-04-22,万科A,000002.XSHE,02202,14.88,20.75,2.7624,7.4,0.8981
202,584748,2015-04-23,万科A,000002.XSHE,02202,14.76,20.45,-0.8065,-1.45,0.9045
203,584749,2015-04-24,万科A,000002.XSHE,02202,14.42,20.35,-2.3035,-0.49,0.8875
204,584750,2015-04-27,万科A,000002.XSHE,02202,14.7,20.45,1.9417,0.49,0.8997
205,584751,2015-04-28,万科A,000002.XSHE,02202,14.19,19.88,-3.4694,-2.79,0.8911
206,584752,2015-04-29,万科A,000002.XSHE,02202,14.24,19.7,0.3524,-0.91,0.9043
207,584753,2015-04-30,万科A,000002.XSHE,02202,14.6,20.65,2.5281,4.82,0.8856
208,584754,2015-05-04,万科A,000002.XSHE,02202,14.55,20.1,-0.3425,-2.66,0.9033
209,584755,2015-05-05,万科A,000002.XSHE,02202,13.77,19.3,-5.3608,-3.98,0.8922
210,584756,2015-05-06,万科A,000002.XSHE,02202,13.56,18.78,-1.5251,-2.69,0.9037
211,584757,2015-05-07,万科A,000002.XSHE,02202,13.61,18.72,0.3687,-0.32,0.9103
212,584758,2015-05-08,万科A,000002.XSHE,02202,13.8,19.2,1.396,2.56,0.8989
213,584759,2015-05-11,万科A,000002.XSHE,02202,14.07,19.56,1.9565,1.88,0.8986
214,584760,2015-05-12,万科A,000002.XSHE,02202,13.92,19.04,-1.0661,-2.66,0.9141
215,584761,2015-05-13,万科A,000002.XSHE,02202,14.7,19.6,5.6034,2.94,0.9379
216,584762,2015-05-14,万科A,000002.XSHE,02202,14.59,19.92,-0.7483,1.63,0.9168
217,584763,2015-05-15,万科A,000002.XSHE,02202,14.16,19.8,-2.9472,-0.6,0.8954
218,584764,2015-05-18,万科A,000002.XSHE,02202,13.84,19.62,-2.2599,-0.91,0.8821
219,584765,2015-05-19,万科A,000002.XSHE,02202,14.16,19.62,2.3121,0.0,0.9033
220,584766,2015-05-20,万科A,000002.XSHE,02202,14.05,19.26,-0.7768,-1.83,0.9123
221,584767,2015-05-21,万科A,000002.XSHE,02202,14.15,19.4,0.7117,0.73,0.9133
222,584768,2015-05-22,万科A,000002.XSHE,02202,14.49,19.86,2.4028,2.37,0.9142
223,584769,2015-05-25,万科A,000002.XSHE,02202,15.02,19.86,3.6577,2.37,0.9452
224,584770,2015-05-26,万科A,000002.XSHE,02202,15.77,20.95,4.9933,5.49,0.9419
225,584771,2015-05-27,万科A,000002.XSHE,02202,15.4,21.4,-2.3462,2.15,0.9005
226,584772,2015-05-28,万科A,000002.XSHE,02202,14.35,20.6,-6.8182,-3.74,0.8725
227,584773,2015-05-29,万科A,000002.XSHE,02202,14.35,20.45,0.0,-0.73,0.8779
228,584774,2015-06-01,万科A,000002.XSHE,02202,14.88,20.7,3.6934,1.22,0.8975
229,584775,2015-06-02,万科A,000002.XSHE,02202,14.8,20.15,-0.5376,-2.66,0.9201
230,584776,2015-06-03,万科A,000002.XSHE,02202,15.05,20.15,1.6892,0.0,0.9353
231,584777,2015-06-04,万科A,000002.XSHE,02202,14.99,19.94,-0.3987,-1.04,0.9414
232,584778,2015-06-05,万科A,000002.XSHE,02202,15.57,20.4,3.8692,2.31,0.9555
233,584779,2015-06-08,万科A,000002.XSHE,02202,16.08,21.35,3.2755,4.66,0.9419
234,584780,2015-06-09,万科A,000002.XSHE,02202,15.66,20.95,-2.6119,-1.87,0.935
235,584781,2015-06-10,万科A,000002.XSHE,02202,15.52,20.2,-0.894,-3.58,0.9619
236,584782,2015-06-11,万科A,000002.XSHE,02202,15.32,20.05,-1.2887,-0.74,0.9559
237,584783,2015-06-12,万科A,000002.XSHE,02202,15.48,20.8,1.0444,3.74,0.9307
238,584784,2015-06-15,万科A,000002.XSHE,02202,14.95,19.98,-3.4238,-3.94,0.932
239,584785,2015-06-16,万科A,000002.XSHE,02202,14.38,19.24,-3.8127,-3.7,0.9345
240,584786,2015-06-17,万科A,000002.XSHE,02202,14.58,19.78,1.3908,2.81,0.9215
241,584787,2015-06-18,万科A,000002.XSHE,02202,14.18,19.58,-2.7435,-1.01,0.9054
242,584788,2015-06-19,万科A,000002.XSHE,02202,13.55,19.08,-4.4429,-2.55,0.888
243,584789,2015-06-23,万科A,000002.XSHE,02202,14.27,19.32,5.3137,2.44,0.9234
244,584790,2015-06-24,万科A,000002.XSHE,02202,14.38,19.48,0.7708,0.83,0.9237
245,584791,2015-06-25,万科A,000002.XSHE,02202,14.2,19.4,-1.2517,-0.41,0.9154
246,584792,2015-06-26,万科A,000002.XSHE,02202,13.43,18.34,-5.4225,-5.46,0.9152
247,584793,2015-06-29,万科A,000002.XSHE,02202,13.69,18.24,1.936,-0.55,0.9225
248,584794,2015-06-30,万科A,000002.XSHE,02202,14.52,19.08,6.0628,4.61,0.9518
249,584795,2015-07-01,万科A,000002.XSHE,02202,14.25,19.08,-1.8595,4.61,0.9338
250,584796,2015-07-02,万科A,000002.XSHE,02202,14.21,19.0,-0.2807,-0.42,0.9361
251,584797,2015-07-03,万科A,000002.XSHE,02202,13.7,18.62,-3.589,-2.0,0.9206
252,584798,2015-07-06,万科A,000002.XSHE,02202,14.88,18.56,8.6131,-0.32,0.9923
253,584799,2015-07-07,万科A,000002.XSHE,02202,14.54,17.9,-2.2849,-3.56,1.0157
254,584800,2015-07-08,万科A,000002.XSHE,02202,13.26,17.02,-8.8033,-4.92,0.9742
255,584801,2015-07-09,万科A,000002.XSHE,02202,14.55,18.34,9.7285,7.76,0.9917
256,584802,2015-07-10,万科A,000002.XSHE,02202,14.97,19.0,2.8866,3.6,0.9853
257,584803,2015-07-13,万科A,000002.XSHE,02202,15.1,19.16,0.8684,0.84,0.9822
258,584804,2015-07-14,万科A,000002.XSHE,02202,14.55,18.56,-3.6424,-3.13,0.9802
259,584805,2015-07-15,万科A,000002.XSHE,02202,14.71,18.26,1.0997,-1.62,1.0072
260,584806,2015-07-16,万科A,000002.XSHE,02202,14.7,19.0,-0.068,4.05,0.9669
261,584807,2015-07-17,万科A,000002.XSHE,02202,15.07,18.72,2.517,-1.47,1.0067
262,584808,2015-07-20,万科A,000002.XSHE,02202,15.35,18.96,1.858,1.28,1.0118
263,584809,2015-07-21,万科A,000002.XSHE,02202,14.51,19.18,-2.2896,1.16,0.9457
264,584810,2015-07-22,万科A,000002.XSHE,02202,14.7,18.92,1.3094,-1.36,0.9712
265,584811,2015-07-23,万科A,000002.XSHE,02202,15.16,19.6,3.1293,3.59,0.9667
266,584812,2015-07-24,万科A,000002.XSHE,02202,15.41,19.72,1.6491,0.61,0.9766
267,584813,2015-07-27,万科A,000002.XSHE,02202,14.2,18.46,-7.852,-6.39,0.9612
268,584814,2015-07-28,万科A,000002.XSHE,02202,14.62,18.5,2.9577,0.22,0.9881
269,584815,2015-07-29,万科A,000002.XSHE,02202,14.6,18.84,-0.1368,1.84,0.9689
270,584816,2015-07-30,万科A,000002.XSHE,02202,14.08,18.24,-3.5616,-3.18,0.9646
271,584817,2015-07-31,万科A,000002.XSHE,02202,14.18,18.44,0.7102,1.1,0.9616
272,584818,2015-08-03,万科A,000002.XSHE,02202,14.61,18.4,3.0324,-0.22,0.9914
273,584819,2015-08-04,万科A,000002.XSHE,02202,14.79,18.84,1.232,2.39,0.9815
274,584820,2015-08-05,万科A,000002.XSHE,02202,14.45,18.88,-2.2989,0.21,0.9568
275,584821,2015-08-06,万科A,000002.XSHE,02202,14.34,18.54,-0.7612,-1.8,0.9669
276,584822,2015-08-07,万科A,000002.XSHE,02202,14.6,19.04,1.8131,2.7,0.9586
277,584823,2015-08-10,万科A,000002.XSHE,02202,15.07,19.42,3.2192,2.0,0.9702
278,584824,2015-08-11,万科A,000002.XSHE,02202,15.57,19.2,3.3179,-1.13,1.0136
279,584825,2015-08-12,万科A,000002.XSHE,02202,14.93,18.5,-4.1105,-3.65,0.9912
